order_id,loan_date,period,due_date,repay_date,loan_amount
id_441,2021-03-23,6,2021-09-23,2021-09-23,286.56
id_442,2021-03-23,1,2021-04-23,2021-04-17,80.51
id_443,2021-03-24,6,2021-09-24,2021-09-24,373.75
id_444,2021-03-24,5,2021-08-24,,165.07
id_445,2021-03-24,6,2021-09-24,2021-09-21,384.81
id_446,2021-03-24,1,2021-04-24,2021-04-08,80.51
id_447,2021-03-26,12,2022-03-26,2021-04-10,86.19
id_448,2021-03-26,2,2021-05-26,2021-05-28,81.01
id_449,2021-03-26,6,2021-09-26,2021-09-22,245.63
id_450,2021-03-27,12,2022-03-27,2022-03-26,478.89
id_451,2021-03-27,1,2021-04-27,2021-04-27,80.51
id_118,2021-03-30,6,2021-09-30,2021-09-30,163.75
id_452,2021-03-30,4,2021-07-28,2021-07-28,188.66
id_453,2021-03-30,9,2021-12-28,2021-12-28,380.81
id_454,2021-03-30,2,2021-05-30,2021-05-27,539.86
id_455,2021-03-31,2,2021-05-28,2021-05-12,405.07
id_456,2021-03-31,12,2022-03-28,2022-03-28,437.49
id_457,2021-03-31,7,2021-10-28,2021-10-21,133.72
id_458,2021-03-31,1,2021-04-30,2021-04-14,268.41
id_459,2021-04-01,12,2022-04-01,2022-03-26,94.87
id_460,2021-04-01,4,2021-08-01,2021-08-01,82.03
id_461,2021-04-03,7,2021-11-03,2021-11-02,334.3
id_462,2021-04-03,2,2021-06-03,2021-06-02,105.6
id_463,2021-04-04,8,2021-12-04,2021-12-04,336.39
id_464,2021-04-05,4,2021-08-05,2021-08-05,369.12
id_465,2021-04-06,9,2022-01-06,2021-07-25,174.15
id_137,2021-04-06,6,2021-10-06,,370.29
id_466,2021-04-07,2,2021-06-07,2021-06-06,364.55
id_467,2021-04-07,5,2021-09-07,2021-09-07,371.43
id_468,2021-04-07,2,2021-06-07,2021-06-06,105.31
id_469,2021-04-08,11,2022-03-08,,214.2
id_470,2021-04-08,3,2021-07-08,2021-07-05,754.09
id_471,2021-04-09,1,2021-05-09,2021-05-03,96.61
id_472,2021-04-09,5,2021-09-09,2021-09-08,330.16
id_473,2021-04-10,8,2021-12-10,2021-12-25,193.42
id_474,2021-04-10,6,2021-10-10,2021-10-09,164.57
id_475,2021-04-11,5,2021-09-11,2021-09-11,123.81
id_476,2021-04-11,3,2021-07-11,2021-06-04,293.46
id_477,2021-04-12,5,2021-09-12,2021-09-12,82.54
id_478,2021-04-12,8,2021-12-12,2021-12-13,100.92
id_479,2021-04-13,8,2021-12-13,2021-12-13,336.39
id_480,2021-04-13,9,2022-01-13,2021-10-10,177.71
id_481,2021-04-13,8,2021-12-13,2021-12-13,706.41
id_482,2021-04-17,11,2022-03-17,2021-05-14,205.64
id_483,2021-04-20,10,2022-02-20,2022-02-20,93.66
id_484,2021-04-17,7,2021-11-17,2021-11-17,250.72
id_485,2021-04-17,10,2022-02-17,2022-02-17,229.91
id_486,2021-04-22,2,2021-06-22,2021-05-11,315.94
id_487,2021-04-23,10,2022-02-23,2022-01-10,110.69
id_488,2021-04-23,2,2021-06-23,2021-06-09,364.55
id_489,2021-04-23,4,2021-08-23,2021-08-22,410.13
id_490,2021-04-24,6,2021-10-24,2021-10-24,589.69
id_491,2021-04-25,4,2021-08-25,2021-08-25,328.11
id_492,2021-04-25,7,2021-11-25,2021-11-25,259.08
id_493,2021-04-26,6,2021-10-26,2021-09-25,373.75
id_494,2021-04-27,5,2021-09-27,2021-09-26,371.43
id_495,2021-04-27,9,2022-01-27,2022-01-03,84.62
id_496,2021-04-29,12,2022-04-28,,128.95
id_496,2021-04-29,4,2021-08-28,2021-08-28,123.05
id_497,2021-04-29,3,2021-07-28,2021-07-25,326.07
id_498,2021-04-30,6,2021-10-28,,249.17
id_499,2021-04-30,8,2021-12-28,2021-12-27,185.02
id_500,2021-05-01,10,2022-03-01,2021-05-07,144.76
id_501,2021-05-01,8,2022-01-01,2022-01-01,159.78
id_502,2021-05-02,5,2021-10-02,2021-10-02,115.55
id_503,2021-05-02,9,2022-02-02,,169.24
id_504,2021-05-02,8,2022-01-02,,420.48
id_503,2021-05-02,1,2021-06-02,2021-06-02,161.01
id_505,2021-05-03,7,2021-12-03,2021-12-01,83.58
id_506,2021-05-05,6,2021-11-05,2021-06-03,83.06
id_507,2021-05-08,3,2021-08-08,2021-08-08,244.55
id_508,2021-05-09,1,2021-06-09,2021-06-10,249.57
id_509,2021-05-09,6,2021-11-09,2021-11-02,83.06
id_510,2021-05-11,5,2021-10-11,2021-10-11,239.37
id_511,2021-05-11,4,2021-09-11,2021-09-12,220.03
id_512,2021-05-13,5,2021-10-13,2021-10-13,536.5
id_513,2021-05-13,9,2022-02-13,2022-02-12,465.43
id_185,2021-05-14,4,2021-09-14,2021-11-27,78.58
id_514,2021-05-15,1,2021-06-15,2021-06-01,73.89
id_514,2021-05-15,12,2022-05-15,2022-01-27,95.56
id_515,2021-05-16,3,2021-08-16,2021-08-16,123.19
id_516,2021-05-16,4,2021-09-16,2021-09-16,164.05
id_517,2021-05-16,12,2022-05-16,,257.97
id_190,2021-05-17,2,2021-07-17,2021-07-15,364.55
id_518,2021-05-17,2,2021-07-17,2021-07-04,364.55
id_519,2021-05-17,9,2022-02-17,2021-08-21,389.26
id_520,2021-05-17,3,2021-08-17,2021-08-17,81.52
id_521,2021-05-17,9,2022-02-17,2021-06-10,431.57
id_522,2021-05-17,1,2021-06-17,2021-06-17,402.54
id_523,2021-05-18,3,2021-08-18,2021-08-25,236.4
id_524,2021-05-18,1,2021-06-18,2021-06-18,322.03
id_525,2021-05-19,10,2022-03-19,2021-07-09,383.18
id_526,2021-05-19,10,2022-03-19,2022-03-30,170.3
id_527,2021-05-19,9,2022-02-19,2022-02-18,95.78
id_528,2021-05-19,1,2021-06-19,2021-06-20,322.03
id_529,2021-05-19,6,2021-11-19,2021-11-19,204.69
id_530,2021-05-20,1,2021-06-20,2021-06-20,73.89
id_531,2021-05-21,8,2022-01-21,2021-11-06,840.96
id_532,2021-05-21,10,2022-03-21,2021-07-20,312.95
id_533,2021-05-22,11,2022-04-22,2022-03-02,136.07
id_534,2021-05-22,12,2022-05-22,,431.06
id_535,2021-05-23,5,2021-10-23,2021-10-24,693.33
id_536,2021-05-23,3,2021-08-23,2021-07-15,285.31
id_537,2021-05-23,1,2021-06-23,2021-06-23,80.51
id_538,2021-05-23,8,2022-01-23,2021-11-11,134.55
id_539,2021-05-23,5,2021-10-23,2021-10-06,247.61
id_540,2021-05-24,4,2021-09-24,,102.16
id_541,2021-05-24,5,2021-10-24,2021-10-24,403.35
id_542,2021-05-24,3,2021-08-24,2021-08-24,366.83
id_543,2021-05-25,8,2022-01-25,2022-01-25,378.44
id_544,2021-05-25,2,2021-07-25,2021-07-25,113.41
id_545,2021-05-25,8,2022-01-25,2022-01-25,85.3
id_546,2021-05-27,8,2022-01-27,2022-01-30,597.09
id_547,2021-05-27,8,2022-01-27,2022-01-27,298.55
id_548,2021-05-27,1,2021-06-27,2021-06-27,362.28
id_549,2021-05-27,9,2022-02-27,2022-02-24,95.78
id_549,2021-05-27,1,2021-06-27,2021-06-26,81.29
id_550,2021-05-28,2,2021-07-28,2021-07-27,324.04
id_551,2021-05-28,1,2021-06-28,2021-06-24,402.54
id_552,2021-05-28,3,2021-08-28,2021-08-28,81.52
id_218,2021-05-28,10,2022-03-28,2022-03-28,238.42
id_553,2021-05-29,6,2021-11-28,2021-12-11,83.06
id_554,2021-05-29,7,2021-12-28,2021-12-28,234.01
id_553,2021-05-29,3,2021-08-28,2021-09-03,81.52
id_223,2021-05-29,9,2022-02-28,2022-02-22,130.96
id_555,2021-05-29,4,2021-09-29,2021-06-19,471.5
id_225,2021-05-31,4,2021-09-30,2021-09-04,197.75
id_556,2021-06-01,5,2021-11-01,2021-10-29,360.99
id_556,2021-06-01,8,2022-02-01,2022-02-01,383.87
id_557,2021-06-01,12,2022-06-01,,722.13
id_558,2021-06-01,9,2022-03-01,2022-02-28,287.72
id_558,2021-06-01,1,2021-07-01,2021-06-26,273.73
id_233,2021-06-02,10,2022-04-02,2022-04-01,231.09
id_559,2021-06-02,8,2022-02-02,2022-02-02,378.44
id_560,2021-06-02,7,2022-01-02,2022-01-02,334.31
id_230,2021-06-02,8,2022-02-02,2021-11-30,383.87
id_561,2021-06-02,8,2022-02-02,2022-01-29,168.19
id_562,2021-06-02,5,2021-11-02,2021-11-02,120.33
id_563,2021-06-03,3,2021-09-03,2021-09-03,565.57
id_564,2021-06-04,11,2022-05-04,,308.46
id_565,2021-06-05,9,2022-03-05,2022-03-05,423.11
id_566,2021-06-07,9,2022-03-07,2022-03-06,526.76
id_567,2021-06-09,8,2022-02-09,2022-02-09,168.19
id_568,2021-06-10,6,2021-12-10,2021-12-10,822.86
id_246,2021-06-11,9,2022-03-11,2022-03-11,87.79
id_569,2021-06-11,9,2022-03-11,2022-03-15,84.62
id_570,2021-06-11,7,2022-01-11,,167.14
id_571,2021-06-12,2,2021-08-12,2021-08-12,445.56
id_572,2021-06-12,4,2021-10-12,2021-10-12,369.12
id_573,2021-06-12,2,2021-08-12,2021-08-09,445.56
id_574,2021-06-12,9,2022-03-12,,423.11
id_575,2021-06-13,2,2021-08-13,2021-08-13,210.63
id_576,2021-06-13,10,2022-04-13,,102.18
id_577,2021-06-13,9,2022-03-13,2022-03-13,465.43
id_578,2021-06-15,4,2021-10-15,2021-08-02,123.04
id_579,2021-06-15,11,2022-05-15,,685.46
id_580,2021-06-17,12,2022-06-17,2022-02-05,86.19
id_581,2021-06-17,6,2021-12-17,2021-12-04,99.67
id_582,2021-06-18,12,2022-06-18,,94.87
id_583,2021-06-19,11,2022-05-19,,408.79
id_584,2021-06-20,6,2021-12-20,,172.81
id_585,2021-06-20,7,2022-01-20,2022-01-21,183.87
id_586,2021-06-20,12,2022-06-20,,517.37
id_587,2021-06-21,1,2021-07-21,2021-07-10,745.6
id_588,2021-06-21,12,2022-06-21,,95.02
id_589,2021-06-22,3,2021-09-22,2021-09-22,76.99
id_590,2021-06-25,7,2022-01-25,2021-07-14,417.89
id_591,2021-06-26,7,2022-01-26,2022-01-26,142.08
id_592,2021-06-26,8,2022-02-26,2021-08-13,378.44
id_593,2021-06-26,12,2022-06-26,2021-10-13,95.02
id_594,2021-06-26,10,2022-04-26,,133.32
id_595,2021-06-27,12,2022-06-27,2021-12-12,344.86
id_596,2021-06-27,12,2022-06-27,,674.62
id_597,2021-06-28,1,2021-07-28,2021-07-26,193.22
id_289,2021-06-28,2,2021-08-28,2021-12-29,241.39
id_598,2021-06-29,10,2022-04-28,,170.3
id_599,2021-06-29,12,2022-06-29,,151.86
id_600,2021-06-29,2,2021-08-29,2021-08-18,128.24
id_601,2021-06-30,4,2021-10-30,2021-11-01,355.95
id_602,2021-06-30,7,2022-01-28,2022-01-06,417.89
id_603,2021-07-01,12,2022-07-01,,474.16
id_604,2021-07-02,9,2022-04-02,2022-04-01,95.79
id_605,2021-07-02,11,2022-06-02,,171.36
id_606,2021-07-03,5,2021-12-03,2021-12-02,398.2
id_607,2021-07-04,3,2021-10-04,2021-10-04,163.03
id_608,2021-07-06,9,2022-04-06,,87.07
id_609,2021-07-07,7,2022-02-07,2022-02-06,167.14
id_610,2021-07-07,12,2022-07-07,,104.9
id_611,2021-07-08,8,2022-03-08,2022-03-08,92.5
id_612,2021-07-08,9,2022-04-08,,435.37
id_613,2021-07-09,5,2021-12-09,2021-12-10,82.54
id_614,2021-07-09,11,2022-06-09,,453.57
id_615,2021-07-10,3,2021-10-10,2021-10-07,407.59
id_616,2021-07-10,10,2022-05-10,,93.66
id_617,2021-07-11,2,2021-09-11,2021-09-11,90.5
id_618,2021-07-11,9,2022-04-11,2022-03-26,93.08
id_619,2021-07-11,9,2022-04-11,,355.29
id_620,2021-07-12,3,2021-10-12,2021-10-12,150.82
id_621,2021-07-13,10,2022-05-13,,340.6
id_622,2021-07-14,7,2022-02-14,2022-03-03,83.58
id_623,2021-07-16,2,2021-09-16,2021-09-01,98.05
id_624,2021-07-16,3,2021-10-16,2021-10-16,122.28
id_625,2021-07-17,6,2022-01-17,2021-08-25,368.43
id_332,2021-07-25,2,2021-09-25,2021-09-25,220.14
id_626,2021-07-26,3,2021-10-26,2021-08-25,77.55
id_627,2021-07-29,11,2022-06-29,,769.17
id_628,2021-01-01,9,2021-10-01,,254.38
id_629,2021-01-04,9,2021-10-04,2021-10-04,169.58
id_630,2021-01-05,4,2021-05-05,,81.85
id_631,2021-01-06,6,2021-07-06,2021-06-25,83.02
id_632,2021-01-09,9,2021-10-09,2021-10-09,93.27
id_633,2021-01-13,1,2021-02-13,2021-01-28,120.21
id_634,2021-01-13,10,2021-11-13,,307.41
id_9,2021-01-14,10,2021-11-14,2021-11-14,85.39
id_635,2021-01-14,8,2021-09-14,2021-09-14,101.03
id_636,2021-01-15,8,2021-09-15,2021-07-07,126.29
id_637,2021-01-17,10,2021-11-17,2021-11-17,85.39
id_638,2021-01-21,12,2022-01-21,,866.04
id_639,2021-01-21,8,2021-09-21,2021-09-21,126.29
id_640,2021-01-21,8,2021-09-21,2021-09-21,109.46
id_641,2021-01-22,10,2021-11-22,2021-09-19,191.68
id_642,2021-01-24,3,2021-04-24,2021-02-27,107.82
id_643,2021-01-26,9,2021-10-26,2021-10-26,126.94
id_644,2021-01-26,5,2021-06-26,2021-06-26,231.11
id_645,2021-01-26,5,2021-06-26,2021-06-24,330.16
id_646,2021-01-26,7,2021-08-26,,100.29
id_647,2021-01-26,3,2021-04-26,,285.31
id_648,2021-01-27,6,2021-07-27,2021-07-27,164.62
id_648,2021-01-27,9,2021-10-27,2021-10-28,174.67
id_649,2021-01-28,9,2021-10-28,2021-10-28,126.94
id_650,2021-01-29,9,2021-10-28,2021-10-27,135.39
id_651,2021-01-29,12,2022-01-28,2021-03-20,163.81
id_652,2021-01-30,11,2021-12-28,,171.36
id_653,2021-01-30,5,2021-06-28,2021-05-03,825.4
id_357,2021-01-31,1,2021-02-28,2021-02-01,137.57
id_654,2021-01-31,8,2021-09-28,2021-06-03,252.29
id_655,2021-02-01,7,2021-09-01,2021-09-01,300.99
id_656,2021-02-03,4,2021-06-03,2021-04-11,139.45
id_657,2021-02-06,4,2021-06-06,2021-06-06,82.03
id_658,2021-02-06,1,2021-03-06,2021-02-19,75.89
id_659,2021-02-06,2,2021-04-06,2021-04-27,83.01
id_660,2021-02-08,5,2021-07-08,2021-07-07,605.33
id_661,2021-02-08,4,2021-06-08,2021-06-08,164.05
id_662,2021-02-09,11,2022-01-09,2022-01-09,197.07
id_663,2021-02-09,4,2021-06-09,2021-06-10,94.35
id_664,2021-02-09,4,2021-06-09,2021-06-09,82.03
id_665,2021-02-09,11,2022-01-09,,214.2
id_374,2021-02-11,2,2021-04-11,2021-04-08,166.01
id_666,2021-02-11,6,2021-08-11,2021-07-24,91.36
id_667,2021-02-12,9,2021-11-12,2021-11-08,84.62
id_668,2021-02-13,4,2021-06-13,2021-06-08,213.27
id_669,2021-02-13,10,2021-12-13,2022-02-04,730.21
id_670,2021-02-14,11,2022-01-14,2021-10-18,925.38
id_671,2021-02-16,10,2021-12-16,2021-12-10,106.91
id_672,2021-02-16,6,2021-08-16,2021-08-15,91.36
id_673,2021-02-16,12,2022-02-16,2022-02-16,198.33
id_674,2021-02-18,6,2021-08-18,2021-08-18,232.55
id_675,2021-02-20,3,2021-05-20,2021-05-20,244.55
id_676,2021-02-21,9,2021-11-21,2021-11-02,118.47
id_677,2021-02-23,3,2021-05-23,2021-05-23,203.79
id_678,2021-02-24,3,2021-05-24,2021-05-16,244.55
id_679,2021-02-24,8,2021-10-24,2021-11-03,302.75
id_393,2021-02-24,7,2021-09-24,2021-09-24,108.64
id_680,2021-02-24,3,2021-05-24,2021-05-02,317.91
id_681,2021-02-24,11,2022-01-24,2022-01-24,171.36
id_682,2021-02-26,1,2021-03-26,2021-03-21,136.61
id_683,2021-02-26,3,2021-05-26,2021-05-25,271.55
id_684,2021-02-26,11,2022-01-26,2022-01-26,162.8
id_685,2021-02-26,6,2021-08-26,2021-04-08,131.07
id_686,2021-02-27,6,2021-08-27,2021-08-29,83.06
id_687,2021-02-27,6,2021-08-27,2021-08-27,166.1
id_688,2021-02-28,8,2021-10-28,2021-10-30,479.56
id_689,2021-02-28,12,2022-02-28,2022-02-28,140.4
id_690,2021-02-28,9,2021-11-28,2021-11-28,169.24
id_691,2021-03-03,3,2021-06-03,2021-06-03,89.67
id_692,2021-03-04,6,2021-09-04,2021-09-02,913.6
id_693,2021-03-05,1,2021-04-05,2021-04-08,161.01
id_76,2021-03-06,3,2021-06-06,2021-06-03,244.55
id_694,2021-03-06,10,2022-01-06,2021-12-13,133.3
id_695,2021-03-07,4,2021-07-07,2021-07-06,237.3
id_696,2021-03-07,1,2021-04-07,2021-04-04,322.03
id_697,2021-03-08,7,2021-10-08,2021-10-05,318.91
id_698,2021-03-08,12,2022-03-08,2022-03-08,603.56
id_699,2021-03-09,12,2022-03-09,2022-03-01,344.86
id_700,2021-03-09,7,2021-10-09,2021-10-09,209.81
id_701,2021-03-10,11,2022-02-10,2022-02-10,257.05
id_702,2021-03-11,3,2021-06-11,2021-06-20,246.37
id_703,2021-03-11,11,2022-02-11,2022-01-17,214.2
id_704,2021-03-11,2,2021-05-11,2021-05-11,89.11
id_703,2021-03-11,6,2021-09-11,2021-09-11,207.63
id_705,2021-03-12,9,2021-12-12,2021-12-11,305.57
id_706,2021-03-12,4,2021-07-12,2021-07-11,139.45
id_707,2021-03-15,8,2021-11-15,2021-11-13,168.19
id_708,2021-03-15,1,2021-04-15,2021-04-14,265.67
id_709,2021-03-16,7,2021-10-16,2021-05-15,125.88
id_710,2021-03-16,4,2021-07-16,2021-07-16,328.11
id_91,2021-03-17,4,2021-07-17,2021-07-17,276.84
id_711,2021-03-17,1,2021-04-17,2021-04-17,80.51
id_712,2021-03-17,6,2021-09-17,2021-09-15,232.55
id_713,2021-03-18,11,2022-02-18,2021-09-29,85.69
id_714,2021-03-18,12,2022-03-18,2022-03-19,574.67
id_714,2021-03-18,2,2021-05-18,2021-06-01,456.23
id_715,2021-03-19,8,2021-11-19,,213.26
id_716,2021-03-19,3,2021-06-19,2021-06-10,163.03
id_717,2021-03-19,6,2021-09-19,2021-09-19,122.81
id_718,2021-03-20,10,2022-01-20,,311.04
id_719,2021-03-20,11,2022-02-20,2021-05-24,685.46
id_720,2021-03-20,10,2022-01-20,2022-01-21,485.36
id_721,2021-03-21,7,2021-10-21,2021-04-17,125.36
id_722,2021-03-21,12,2022-03-21,2021-07-20,129.29
id_723,2021-03-21,4,2021-07-21,2021-07-21,158.2
id_724,2021-03-21,1,2021-04-21,2021-04-21,80.51
id_725,2021-03-22,9,2021-12-22,2021-12-22,169.24
id_726,2021-03-23,10,2022-01-23,,263.97
id_442,2021-03-23,12,2022-03-23,2022-03-12,86.19
id_727,2021-03-24,2,2021-05-24,2021-05-21,81.01
id_728,2021-03-24,5,2021-08-24,2021-07-13,371.43
id_729,2021-03-25,3,2021-06-25,2021-06-25,81.52
id_730,2021-03-25,10,2022-01-25,2022-01-25,559.88
id_102,2021-03-25,10,2022-01-25,2022-01-28,88.87
id_731,2021-03-26,1,2021-04-26,2021-04-20,338.13
id_732,2021-03-26,3,2021-06-26,2021-06-26,285.31
id_733,2021-03-29,7,2021-10-28,2021-10-19,192.22
id_116,2021-03-29,4,2021-07-28,2021-04-02,82.03
id_734,2021-03-30,5,2021-08-28,2021-08-26,156.83
id_734,2021-03-30,10,2022-01-28,2022-01-25,161.79
id_735,2021-04-01,6,2021-10-01,2021-10-02,213.94
id_736,2021-04-02,3,2021-07-02,2021-07-02,163.03
id_737,2021-04-02,8,2021-12-02,2021-12-01,342.42
id_738,2021-04-02,11,2022-03-02,,128.53
id_739,2021-04-02,12,2022-04-02,,112.14
id_740,2021-04-03,12,2022-04-03,,237.8
id_741,2021-04-03,11,2022-03-03,2022-03-03,171.36
id_742,2021-04-03,8,2021-12-03,2021-12-03,378.44
id_743,2021-04-05,9,2022-01-05,,287.72
id_136,2021-04-06,2,2021-06-06,2021-05-28,186.32
id_744,2021-04-06,11,2022-03-06,2022-03-10,455.42
id_745,2021-04-06,12,2022-04-06,,172.49
id_746,2021-04-07,3,2021-07-07,2021-07-06,285.31
id_747,2021-04-07,12,2022-04-07,2021-04-09,86.19
id_468,2021-04-07,11,2022-03-07,2022-01-04,111.38
id_748,2021-04-07,3,2021-07-07,2021-07-07,122.28
id_749,2021-04-08,2,2021-06-08,2021-06-07,162.02
id_750,2021-04-08,10,2022-02-08,2022-02-06,410.75
id_751,2021-04-11,7,2021-11-11,2021-10-14,83.58
id_752,2021-04-11,1,2021-05-11,2021-05-11,201.26
id_753,2021-04-11,8,2021-12-11,2021-12-11,134.55
id_754,2021-04-11,4,2021-08-11,2021-08-11,451.15
id_755,2021-04-12,12,2022-04-12,,137.96
id_477,2021-04-12,8,2021-12-12,2021-12-08,84.1
id_479,2021-04-13,3,2021-07-13,2021-07-13,326.07
id_150,2021-04-13,7,2021-11-13,2021-11-12,125.36
id_756,2021-04-14,8,2021-12-14,2021-12-13,419.46
id_757,2021-04-17,2,2021-06-17,2021-06-21,283.54
id_758,2021-04-17,7,2021-11-17,2021-12-02,217.29
id_759,2021-04-18,9,2022-01-18,2022-01-18,126.94
id_760,2021-04-18,11,2022-03-18,2022-03-22,205.64
id_761,2021-04-14,8,2021-12-14,2022-01-19,269.1
id_762,2021-04-18,1,2021-05-18,2021-05-17,80.51
id_759,2021-04-18,6,2021-10-18,2021-10-16,124.59
id_763,2021-04-19,3,2021-07-19,2021-07-18,97.82
id_764,2021-04-17,1,2021-05-17,2021-05-17,483.04
id_765,2021-04-14,1,2021-05-14,2021-05-14,281.77
id_766,2021-04-19,10,2022-02-19,2022-02-20,170.3
id_767,2021-04-18,5,2021-09-18,2021-09-18,288.89
id_768,2021-04-15,8,2021-12-15,2021-07-14,294.34
id_769,2021-04-21,10,2022-02-21,2022-02-19,153.27
id_770,2021-04-23,11,2022-03-23,2021-11-04,205.64
id_771,2021-04-25,4,2021-08-25,2021-08-18,164.05
id_772,2021-04-27,4,2021-08-27,2021-08-26,82.03
id_773,2021-04-28,10,2022-02-28,2021-09-07,1064.39
id_774,2021-04-30,8,2021-12-28,2021-12-31,134.56
id_775,2021-05-02,1,2021-06-02,2021-06-02,112.71
id_175,2021-05-02,6,2021-11-02,,249.16
id_776,2021-05-03,2,2021-07-03,2021-07-03,324.04
id_777,2021-05-03,2,2021-07-03,2021-07-02,243.03
id_778,2021-05-04,5,2021-10-04,2021-10-04,330.16
id_779,2021-05-05,2,2021-07-05,2021-07-03,81.01
id_780,2021-05-05,11,2022-04-05,,471.26
id_781,2021-05-05,2,2021-07-05,2021-07-05,405.06
id_506,2021-05-05,7,2021-12-05,2021-06-03,83.58
id_782,2021-05-06,11,2022-04-06,2021-08-03,856.83
id_783,2021-05-06,1,2021-06-06,2021-06-06,322.03
id_784,2021-05-07,2,2021-07-07,2021-07-04,413.15
id_507,2021-05-08,7,2021-12-08,2021-12-08,250.72
id_785,2021-05-09,7,2021-12-09,2021-12-09,150.43
id_786,2021-05-09,10,2022-03-09,,178.82
id_178,2021-05-09,7,2021-12-09,2021-12-09,225.65
id_508,2021-05-09,6,2021-11-09,2021-10-25,257.47
id_787,2021-05-10,2,2021-07-10,2021-07-10,212.91
id_788,2021-05-10,6,2021-11-10,2021-11-13,114.62
id_789,2021-05-11,6,2021-11-11,2021-10-21,83.06
id_790,2021-05-12,3,2021-08-12,2021-08-12,366.83
id_791,2021-05-12,4,2021-09-12,2021-09-14,157.17
id_792,2021-05-14,8,2022-01-14,2022-01-12,840.96
id_793,2021-05-14,3,2021-08-14,2021-08-14,150.82
id_794,2021-05-14,12,2022-05-14,2022-01-02,224.17
id_795,2021-05-14,12,2022-05-14,,95.56
id_796,2021-05-15,7,2021-12-15,2021-12-15,83.58
id_797,2021-05-15,7,2021-12-15,2021-11-30,91.93
id_798,2021-05-16,5,2021-10-16,2021-10-02,115.55
id_799,2021-05-17,10,2022-03-17,,402.36
id_800,2021-05-17,5,2021-10-17,2021-10-16,411.41
id_801,2021-05-18,11,2022-04-18,,856.83
id_802,2021-05-18,3,2021-08-18,2021-08-18,407.59
id_803,2021-05-19,9,2022-02-19,,507.73
id_804,2021-05-20,8,2022-01-20,2022-01-16,84.1
id_805,2021-05-20,1,2021-06-20,2021-06-17,442.79
id_804,2021-05-20,5,2021-10-20,2021-10-20,82.54
id_806,2021-05-21,1,2021-06-21,2021-06-21,81.29
id_807,2021-05-21,12,2022-05-21,,86.19
id_808,2021-05-21,3,2021-08-21,2021-08-21,301.64
id_809,2021-05-22,9,2022-02-22,,84.62
id_810,2021-05-22,12,2022-05-22,2021-10-14,86.19
id_811,2021-05-22,10,2022-03-22,,510.9
id_812,2021-05-23,5,2021-10-23,2021-10-06,99.05
id_813,2021-05-23,5,2021-10-23,2021-10-23,247.61
id_814,2021-05-23,11,2022-04-23,,411.28
id_815,2021-05-24,10,2022-03-24,2022-03-24,491.78
id_816,2021-05-26,11,2022-04-26,2021-09-01,90.71
id_817,2021-05-26,7,2021-12-26,2021-12-26,417.87
id_818,2021-05-26,11,2022-04-26,2021-11-25,634.98
id_819,2021-05-27,7,2021-12-27,2021-12-25,83.58
id_820,2021-05-27,8,2022-01-27,2022-01-27,201.83
id_821,2021-05-28,12,2022-05-28,,362.14
id_212,2021-05-28,9,2022-02-28,2022-02-28,253.86
id_822,2021-05-29,8,2022-01-29,2022-01-23,247.37
id_823,2021-05-29,1,2021-06-29,2021-06-18,184.73
id_824,2021-05-29,7,2021-12-28,2021-12-28,142.08
id_226,2021-05-31,5,2021-10-31,,288.78
id_825,2021-05-31,8,2022-01-31,2022-01-31,85.3
id_826,2021-05-31,12,2022-05-31,,475.04
id_827,2021-06-01,9,2022-03-01,,351.17
id_556,2021-06-01,3,2021-09-01,2021-08-30,346.47
id_828,2021-06-01,1,2021-07-01,2021-07-01,193.85
id_829,2021-06-02,3,2021-09-02,,346.47
id_232,2021-06-02,5,2021-11-02,2021-10-19,360.99
id_830,2021-06-05,12,2022-06-05,2021-08-03,387.96
id_831,2021-06-05,7,2022-01-05,2022-01-05,167.16
id_832,2021-06-08,9,2022-03-08,2022-03-08,338.49
id_243,2021-06-09,12,2022-06-09,,380.03
id_833,2021-06-10,5,2021-11-10,2021-11-09,107.3
id_834,2021-06-12,7,2022-01-12,2022-01-12,208.93
id_835,2021-06-12,6,2021-12-12,2021-07-09,368.29
id_254,2021-06-13,11,2022-05-13,,128.53
id_836,2021-06-13,3,2021-09-13,2021-07-16,177.09
id_837,2021-06-16,2,2021-08-16,2021-08-16,89.11
id_259,2021-06-18,11,2022-05-18,,188.51
id_838,2021-06-20,5,2021-11-20,2021-11-19,107.3
id_264,2021-06-20,10,2022-04-20,,177.76
id_839,2021-06-20,9,2022-03-20,2021-07-01,84.62
id_840,2021-06-21,8,2022-02-21,2022-01-26,153.55
id_841,2021-06-21,9,2022-03-21,2022-02-26,101.55
id_842,2021-06-21,5,2021-11-21,2021-06-24,577.77
id_843,2021-06-21,12,2022-06-21,,256.54
id_844,2021-06-22,11,2022-05-22,2021-09-08,99.93
id_845,2021-06-22,4,2021-10-22,2021-11-01,237.3
id_846,2021-06-22,9,2022-03-22,,254.59
id_272,2021-06-23,5,2021-11-23,2021-11-23,412.7
id_847,2021-06-23,7,2022-01-23,2022-01-26,334.31
id_848,2021-06-23,8,2022-02-23,,682.44
id_849,2021-06-23,9,2022-03-23,2022-03-22,149.25
id_850,2021-06-23,12,2022-06-23,,104.45
id_851,2021-06-24,4,2021-10-24,2021-10-24,237.3
id_852,2021-06-24,4,2021-10-24,2021-10-24,147.64
